GCP_07,105MEDIA_DJI_0858_T,96.129638671875,64.17357635498047
GCP_07,105MEDIA_DJI_0860_T,98.61799621582031,162.7655487060547
GCP_07,105MEDIA_DJI_0862_T,120.16519927978516,317.6636657714844
GCP_07,105MEDIA_DJI_0864_T,153.2458953857422,483.5293884277344
GCP_07,105MEDIA_DJI_0954_T,321.6643981933594,179.21929931640625
GCP_07,105MEDIA_DJI_0956_T,318.7698974609375,364.547119140625
GCP_07,105MEDIA_DJI_0958_T,321.0768737792969,483.0491027832031
GCP_07,106MEDIA_DJI_0051_T,517.1214599609375,80.10640716552734
GCP_07,106MEDIA_DJI_0053_T,544.81201171875,255.0631103515625
GCP_07,106MEDIA_DJI_0055_T,572.9688110351562,435.30889892578125
GCP_01,106MEDIA_DJI_0889_T,575.7547607421875,2.8025615215301514
GCP_01,106MEDIA_DJI_0891_T,581.4270629882812,116.32942962646484
GCP_01,106MEDIA_DJI_0893_T,587.7487182617188,334.2310791015625
GCP_01,106MEDIA_DJI_0895_T,582.048828125,489.01910400390625
GCP_01,106MEDIA_DJI_0941_T,187.1546173095703,95.59632873535156
GCP_01,106MEDIA_DJI_0943_T,184.33192443847656,336.7536315917969
GCP_01,106MEDIA_DJI_0961_T,366.1354064941406,245.25733947753906
GCP_01,106MEDIA_DJI_0963_T,369.1646423339844,451.7239990234375
GCP_02,106MEDIA_DJI_0845_T,18.890361785888672,43.73134994506836
GCP_02,106MEDIA_DJI_0847_T,12.489635467529297,225.4370880126953
GCP_02,106MEDIA_DJI_0849_T,19.08650779724121,429.9290466308594
GCP_02,106MEDIA_DJI_0875_T,435.5508728027344,145.41188049316406
GCP_02,106MEDIA_DJI_0877_T,446.90704345703125,355.2102966308594
GCP_02,106MEDIA_DJI_0879_T,450.2636413574219,506.688232421875
GCP_03,106MEDIA_DJI_0087_T,4.283629894256592,319.361083984375
GCP_03,106MEDIA_DJI_0089_T,19.58167266845703,451.106689453125
GCP_03,106MEDIA_DJI_0117_T,469.9692687988281,24.0255184173584
GCP_03,106MEDIA_DJI_0119_T,490.45648193359375,196.1472625732422
GCP_03,106MEDIA_DJI_0121_T,503.90667724609375,305.9763488769531
GCP_03,106MEDIA_DJI_0275_T,281.650634765625,167.00404357910156
GCP_03,106MEDIA_DJI_0277_T,279.56597900390625,287.843017578125
GCP_03,106MEDIA_DJI_0279_T,286.1783447265625,484.95635986328125
GCP_03,106MEDIA_DJI_0311_T,132.1582489013672,92.13517761230469
GCP_03,106MEDIA_DJI_0313_T,133.14512634277344,323.60302734375
GCP_04,105MEDIA_DJI_0336_T,497.3016052246094,48.49809265136719
GCP_04,105MEDIA_DJI_0338_T,552.510009765625,174.82318115234375
GCP_04,105MEDIA_DJI_0340_T,597.666748046875,297.79412841796875
GCP_04,105MEDIA_DJI_0342_T,627.65869140625,474.4768981933594
GCP_04,105MEDIA_DJI_0476_T,154.34776306152344,92.47806549072266
GCP_04,105MEDIA_DJI_0478_T,190.6527557373047,235.8213348388672
GCP_04,105MEDIA_DJI_0480_T,233.66873168945312,373.08062744140625
GCP_04,105MEDIA_DJI_0542_T,206.96771240234375,163.4228515625
GCP_04,105MEDIA_DJI_0544_T,283.20147705078125,412.652587890625
GCP_04,105MEDIA_DJI_0678_T,591.62060546875,97.3858642578125
GCP_05,105MEDIA_DJI_0096_T,5.3475022315979,130.07203674316406
GCP_05,105MEDIA_DJI_0098_T,16.3120174407959,234.1473388671875
GCP_05,105MEDIA_DJI_0100_T,38.427581787109375,382.4476013183594
GCP_05,105MEDIA_DJI_0158_T,416.54876708984375,1.3423049449920654
GCP_05,105MEDIA_DJI_0160_T,461.8869934082031,183.3636474609375
GCP_05,105MEDIA_DJI_0162_T,492.7872009277344,335.1197509765625
GCP_05,105MEDIA_DJI_0164_T,509.17510986328125,407.8337097167969
GCP_05,105MEDIA_DJI_0270_T,243.2803497314453,41.83134078979492
GCP_05,105MEDIA_DJI_0272_T,264.1624450683594,137.01168823242188
GCP_05,105MEDIA_DJI_0274_T,291.8813171386719,251.58975219726562
GCP_05,105MEDIA_DJI_0276_T,330.8547058105469,416.948974609375
GCP_05,105MEDIA_DJI_0348_T,73.18708801269531,102.94468688964844
GCP_05,105MEDIA_DJI_0350_T,133.315673828125,255.75665283203125
GCP_05,105MEDIA_DJI_0352_T,203.06898498535156,413.63818359375
GCP_06,105MEDIA_DJI_0310_T,17.89156150817871,484.6247253417969
GCP_06,105MEDIA_DJI_0318_T,530.1891479492188,133.44346618652344
GCP_06,105MEDIA_DJI_0320_T,580.9267578125,294.7356872558594
GCP_06,105MEDIA_DJI_0322_T,619.93115234375,456.8549499511719
GCP_06,105MEDIA_DJI_0496_T,212.38864135742188,175.14968872070312
GCP_06,105MEDIA_DJI_0498_T,276.4651794433594,406.2707824707031
GCP_06,105MEDIA_DJI_0522_T,141.5149383544922,123.85502624511719
GCP_06,105MEDIA_DJI_0524_T,200.29541015625,313.7224426269531
GCP_06,105MEDIA_DJI_0526_T,238.34974670410156,445.2227478027344
GCP_06,105MEDIA_DJI_0696_T,605.8867797851562,21.681228637695312
GCP_08,106MEDIA_DJI_0573_T,49.85664367675781,55.75294876098633
GCP_08,106MEDIA_DJI_0575_T,41.001800537109375,352.759521484375
GCP_08,106MEDIA_DJI_0577_T,39.09404754638672,491.97589111328125
GCP_08,106MEDIA_DJI_0667_T,441.9939880371094,28.38218116760254
GCP_08,106MEDIA_DJI_0669_T,446.0538635253906,203.6327362060547
GCP_08,106MEDIA_DJI_0671_T,446.0947265625,447.57720947265625
GCP_08,106MEDIA_DJI_0695_T,355.09405517578125,116.85810852050781
GCP_08,106MEDIA_DJI_0697_T,349.04827880859375,276.4098205566406
GCP_08,106MEDIA_DJI_0699_T,340.63751220703125,502.7940979003906
GCP_08,106MEDIA_DJI_0791_T,60.584266662597656,16.70072364807129
GCP_08,106MEDIA_DJI_0793_T,76.90467834472656,222.76976013183594
GCP_08,106MEDIA_DJI_0795_T,97.09086608886719,413.0714416503906
GCP_09,105MEDIA_DJI_0986_T,520.4444580078125,59.01314163208008
GCP_09,105MEDIA_DJI_0988_T,527.8984985351562,237.2950439453125
GCP_09,105MEDIA_DJI_0990_T,531.7877197265625,418.2174987792969
GCP_09,106MEDIA_DJI_0019_T,268.47296142578125,5.353909492492676
GCP_09,106MEDIA_DJI_0021_T,258.4764099121094,205.0084686279297
GCP_09,106MEDIA_DJI_0023_T,250.79029846191406,404.5369567871094
GCP_09,106MEDIA_DJI_0185_T,178.4954833984375,38.26646423339844
GCP_09,106MEDIA_DJI_0187_T,176.9202880859375,270.06011962890625
GCP_09,106MEDIA_DJI_0189_T,176.4942169189453,457.57501220703125
GCP_10,105MEDIA_DJI_0192_T,201.13970947265625,10.187325477600098
GCP_10,105MEDIA_DJI_0194_T,252.3909912109375,192.4306640625
GCP_10,105MEDIA_DJI_0196_T,305.214111328125,374.5478820800781
GCP_10,105MEDIA_DJI_0236_T,513.5762329101562,86.36485290527344
GCP_10,105MEDIA_DJI_0238_T,560.7037963867188,294.8622741699219
GCP_10,105MEDIA_DJI_0240_T,590.6338500976562,471.1554870605469
